instance,method,seed,value,time,evaluations,feasible,gen_to_best,final_diversity
SC_n500_R1000_s901,GA-FIX-UX+SWAP,5,158841.0,3.0975191260004067,19700,True,30,0.0078544
UC_n500_R1000_s900,GA-FIX-1P+BF1,0,211986.0,3.0516021879993787,19700,True,44,0.0021744000000000004
UC_n500_R1000_s900,GA-FIX-1P+BF1,1,211986.0,3.1246913409995614,19700,True,43,0.0024168000000000006
UC_n500_R1000_s900,GA-FIX-1P+BF1,2,211981.0,3.7690056749997893,19700,True,36,0.0010232000000000004
UC_n500_R1000_s900,GA-FIX-1P+BF1,3,211986.0,3.6323538739998185,19700,True,45,0.002809600000000001
UC_n500_R1000_s900,GA-FIX-1P+BF1,4,211986.0,3.514313266001409,19700,True,51,0.0010248000000000004
UC_n500_R1000_s900,GA-FIX-1P+BF1,5,211994.0,3.792173523001111,19700,True,112,0.003121600000000001
UC_n500_R1000_s900,GA-FIX-1P+BF3,0,212003.0,3.44093423799859,19700,True,52,0.012460000000000004
UC_n500_R1000_s900,GA-FIX-1P+BF3,1,211994.0,4.35128645900113,19700,True,43,0.013494400000000005
UC_n500_R1000_s900,GA-FIX-1P+BF3,2,212003.0,4.141486697997607,19700,True,104,0.013972000000000005
UC_n500_R1000_s900,GA-FIX-1P+BF3,3,212003.0,3.648253878000105,19700,True,58,0.014226400000000005
UC_n500_R1000_s900,GA-FIX-1P+BF3,4,212003.0,4.230242426998302,19700,True,200,0.009634400000000003
UC_n500_R1000_s900,GA-FIX-1P+BF3,5,211994.0,4.341593319997628,19700,True,44,0.012437600000000004
UC_n500_R1000_s900,GA-FIX-1P+SWAP,0,211994.0,4.113753318000818,19700,True,43,0.004866400000000002
UC_n500_R1000_s900,GA-FIX-1P+SWAP,1,212003.0,4.37168043299971,19700,True,38,0.007895200000000003
UC_n500_R1000_s900,GA-FIX-1P+SWAP,2,211986.0,4.401547224999376,19700,True,50,0.007852000000000001
